"store","id","original_ean","original_name","original_description","current_price","promo_price"
Sams,f09baf32-c5e2-46b2-ab4f-b8f3e89febb9,"3843775",Aprovasc 150 mg 5 mg 14 Tabletas,"",$931.95,$931.95
Sams,"80b38804-09b1-44b0-825e-0b2503fd87fa","3891962",Naproxeno Sódico 550 mg con 12 Tabletas,"",$51.15,$51.15
Sams,d8ce8575-7100-43cd-873c-8dc2349e0d3d,"1149",Baguette Member's Mark 2 pzas,"",$60.35,$60.35
Sams,"7036a4b0-eaf2-495e-8471-08c9af6ce425","",Lentes de Sol Ralph Lauren Negro/Gris RA5248,"","$2,034.74","$1,779.00"
Sams,"54d0b77d-a54c-4709-8b79-f80fe3ddef66","",Playeras para Niña Member's Mark Talla 7-8 Scenic 3 pzas,"",$305.86,$305.86
Sams,f8107d56-983c-4be3-8bbf-0a4402ec999f,"",Detergente Líquido Aromatel Rinde+ Concentrado 3 pzas de 500 ml c/u,"",$234.26,$234.26
Sams,"231154db-2c07-4ab2-8e30-07526b47cde3","",Queso Mozzarella Bon Swiss 1.2 kg,"",$219.94,$219.94
Sams,"5e032c1a-b205-44bb-97cf-93772e68955e","",Margarina Primavera Chantilly sin sal,"",$101.27,$86.96
Sams,d9db8bad-c740-4379-ab93-32dbf0a14072,"8410537200422",Vino Tinto El Coto Crianza Rioja 750 ml,"",$244.48,$244.48
Sams,"0684f3f2-47d7-40ed-a7a4-625e751f2838","",Peluche Smooshy Member's Mark Dumpling,"",$612.76,$612.76
Sams,"00673cde-aaeb-49dc-be8d-337a2d1dccf2","",Lentes de Lectura Sun Optics para Hombre con Graduación +1.75,"",$305.86,$305.86
Sams,b05142b1-30ff-4704-81ec-b37e56ffdb20,"",Lentes de Lectura Sun Optics para Mujer con Graduación +2.50,"",$305.86,$305.86
Sams,"9c7b95f8-658c-4d5b-b291-4666c1c1fae6","1750102600567",Jabón en Barra Zote Rosa 25 pzas de 400 g,"",$515.59,$515.59
